sub,trial,certain_reward,risky_gain,risky_loss,choice,choice_rt,outcome,happiness_raw,happiness_z,spinner_rt,spinner_rad,spinner_deg,happiness_fill_raw,happiness_fill_z,total_score
54,28,-30,0,-58,1,3.199,0,59,-0.32920916456916915,4.384,5.485,314.267350629257,59,-0.32920916456916915,246
54,29,35,72,0,1,1.7,0,NA,NA,4.383,1.212,69.4424847698558,59,-0.32920916456916915,246
54,30,30,62,0,1,4.217,0,59,-0.32920916456916915,4.382,2.306,132.124067557168,59,-0.32920916456916915,246
55,1,-30,0,-53,1,13.951,-53,43,0.16852080188568017,4.382,0.673,38.5600596123044,43,0.16852080188568017,-53
55,2,30,64,0,1,4.935,0,NA,NA,4.382,1.804,103.361586241601,43,0.16852080188568017,-53
55,3,30,64,0,1,3.322,0,29,-0.7447532212367147,4.412,1.678,96.1423180229521,29,-0.7447532212367147,-53
55,4,-30,0,-49,1,7.451,-49,NA,NA,4.382,0.924,52.9413002700881,29,-0.7447532212367147,-102
55,5,0,40,-54,1,5.054,-54,NA,NA,4.38,3.06,175.325085310032,29,-0.7447532212367147,-156
55,6,30,58,0,1,3.217,0,29,-0.7447532212367147,4.383,1.05,60.1605684887364,29,-0.7447532212367147,-156
55,7,-45,0,-77,1,2.235,-77,NA,NA,4.382,2.055,117.742826899384,29,-0.7447532212367147,-233
55,8,0,75,-15,1,2.668,75,NA,NA,4.384,3.814,218.526103062896,29,-0.7447532212367147,-158
55,9,0,55,-28,1,2.551,-28,34,-0.41858392726443083,4.383,0.924,52.9413002700881,34,-0.41858392726443083,-186
55,10,35,57,0,0,4.55,35,NA,NA,NA,NA,NA,34,-0.41858392726443083,-151
55,11,-45,0,-108,1,6.866,0,50,0.6251578134468776,4.383,4.82,276.165657253057,50,0.6251578134468776,-151
55,12,-35,0,-72,1,4.901,-72,NA,NA,4.382,2.935,168.163112870897,50,0.6251578134468776,-223
55,13,-45,0,-90,1,4.784,-90,NA,NA,4.382,2.683,153.7245764336,50,0.6251578134468776,-313
55,14,45,95,0,1,2.534,0,50,0.6251578134468776,4.381,2.683,153.7245764336,50,0.6251578134468776,-313
55,15,0,40,-40,1,2.132,40,NA,NA,4.384,5.197,297.766166129489,50,0.6251578134468776,-273
55,16,35,76,0,0,3.519,35,NA,NA,NA,NA,NA,50,0.6251578134468776,-238
55,17,0,75,-83,1,2.869,75,50,0.6251578134468776,4.381,3.689,211.364130623761,50,0.6251578134468776,-163
55,18,30,55,0,0,3.617,30,NA,NA,NA,NA,NA,50,0.6251578134468776,-133
55,19,0,55,-35,1,6.351,-35,NA,NA,4.383,0.421,24.1215231750077,50,0.6251578134468776,-168
55,20,-45,0,-144,1,3.386,0,50,0.6251578134468776,4.38,4.191,240.126611939328,50,0.6251578134468776,-168
55,21,-35,0,-70,1,5.468,-70,NA,NA,4.382,0.296,16.9595507358724,50,0.6251578134468776,-238
55,22,-35,0,-140,1,6.051,0,50,0.6251578134468776,4.382,3.689,211.364130623761,50,0.6251578134468776,-238
55,23,0,40,-36,1,3.588,-36,NA,NA,4.379,2.558,146.562603994465,50,0.6251578134468776,-274
55,24,-45,0,-77,1,3.969,-77,NA,NA,4.381,0.673,38.5600596123044,50,0.6251578134468776,-351
55,25,0,75,-150,1,2.053,-150,0,-2.636535126275961,4.381,3.06,175.325085310032,0,-2.636535126275961,-501
55,26,-30,0,-58,1,6.27,0,NA,NA,4.379,4.443,254.565148376625,0,-2.636535126275961,-501
55,27,55,176,0,1,2.317,176,NA,NA,4.384,6.076,348.129156321488,0,-2.636535126275961,-325
55,28,55,149,0,0,2.087,55,50,0.6251578134468776,NA,NA,NA,50,0.6251578134468776,-270
55,29,35,62,0,0,3.231,35,NA,NA,NA,NA,NA,50,0.6251578134468776,-235
55,30,45,144,0,0,1.883,45,50,0.6251578134468776,NA,NA,NA,50,0.6251578134468776,-190
56,1,30,72,0,1,9.954,0,32,-0.8344772779755322,4.38,0.458,26.2414670169917,32,-0.8344772779755322,0
56,2,45,102,0,1,4.966,102,NA,NA,4.383,4.982,285.447573534176,32,-0.8344772779755322,102
56,3,-45,0,-93,0,5.218,-45,40,-0.5879855281735288,NA,NA,NA,40,-0.5879855281735288,57
56,4,0,55,-42,1,2.035,55,NA,NA,4.38,3.348,191.8262698098,40,-0.5879855281735288,112
56,5,35,60,0,1,4.815,60,NA,NA,4.383,5.862,335.867859505689,40,-0.5879855281735288,172
56,6,-30,0,-96,0,2.67,-30,74,0.4596044084849853,NA,NA,NA,74,0.4596044084849853,142
56,7,-35,0,-66,0,3.733,-35,NA,NA,NA,NA,NA,74,0.4596044084849853,107
56,8,-45,0,-85,0,2.684,-45,NA,NA,NA,NA,NA,74,0.4596044084849853,62
56,9,45,74,0,1,2.723,74,66,0.21311265868298196,4.379,5.108,292.666841752824,66,0.21311265868298196,136
56,10,55,149,0,1,1.754,149,NA,NA,4.38,4.102,235.027287562664,66,0.21311265868298196,285
56,11,-30,0,-53,0,3.35,-30,91,0.9833993768142423,NA,NA,NA,91,0.9833993768142423,255
56,12,0,75,-38,0,2.936,0,NA,NA,NA,NA,NA,91,0.9833993768142423,255
56,13,-35,0,-62,0,1.666,-35,NA,NA,NA,NA,NA,91,0.9833993768142423,220
56,14,35,66,0,1,4.601,0,36,-0.7112314030745305,4.383,2.092,119.862770741368,36,-0.7112314030745305,220
56,15,0,55,-110,0,2.016,0,NA,NA,NA,NA,NA,36,-0.7112314030745305,220
56,16,0,75,-48,0,1.883,0,NA,NA,NA,NA,NA,36,-0.7112314030745305,220
56,17,55,97,0,1,3.55,97,100,1.260702595341496,4.382,4.605,263.847064657744,100,1.260702595341496,317
56,18,0,55,-74,0,2.869,0,NA,NA,NA,NA,NA,100,1.260702595341496,317
56,19,-30,0,-56,0,4.469,-30,NA,NA,NA,NA,NA,100,1.260702595341496,287
56,20,55,149,0,1,1.686,149,100,1.260702595341496,4.38,3.223,184.664297370664,100,1.260702595341496,436
56,21,-30,0,-55,0,1.486,-30,NA,NA,NA,NA,NA,100,1.260702595341496,406
56,22,-35,0,-62,0,2.117,-35,0,-1.8204442771835454,NA,NA,NA,0,-1.8204442771835454,371
56,23,30,72,0,1,3.403,0,NA,NA,4.384,1.212,69.4424847698558,0,-1.8204442771835454,371
56,24,0,75,-75,0,2.417,0,NA,NA,NA,NA,NA,0,-1.8204442771835454,371
56,25,55,117,0,1,1.917,0,72,0.39798147103448445,4.386,0.961,55.0612441120721,72,0.39798147103448445,371
56,26,0,40,-20,0,1.533,0,NA,NA,NA,NA,NA,72,0.39798147103448445,371
56,27,-45,0,-98,0,1.835,-45,NA,NA,NA,NA,NA,72,0.39798147103448445,326
56,28,0,75,-26,0,2.867,0,76,0.5212273459354861,NA,NA,NA,76,0.5212273459354861,326
56,29,45,93,0,1,1.717,0,NA,NA,4.385,1.715,98.2622618649362,76,0.5212273459354861,326
56,30,-35,0,-64,0,1.819,-35,22,-1.1425919652280363,NA,NA,NA,22,-1.1425919652280363,291
57,1,0,40,-20,1,8.651,40,50,-0.7386710503565986,4.382,5.736,328.64859128704,50,-0.7386710503565986,40
57,2,0,40,-26,1,4.502,40,NA,NA,4.382,4.354,249.46582399996,50,-0.7386710503565986,80
57,3,-45,0,-144,0,6.4,-45,70,0.7386710503565986,NA,NA,NA,70,0.7386710503565986,35
57,4,0,75,-75,1,6.785,75,NA,NA,4.382,4.066,232.964639500193,70,0.7386710503565986,110
57,5,45,77,0,0,5.668,45,NA,NA,NA,NA,NA,70,0.7386710503565986,155
57,6,-55,0,-176,0,4.234,-55,79,1.4034749956775374,NA,NA,NA,79,1.4034749956775374,100
57,7,-30,0,-65,0,8.334,-30,NA,NA,NA,NA,NA,79,1.4034749956775374,70
57,8,-35,0,-74,0,4.834,-35,NA,NA,NA,NA,NA,79,1.4034749956775374,35
57,9,30,64,0,1,4.45,64,74,1.034139470499238,4.383,4.191,240.126611939328,74,1.034139470499238,99
57,10,-45,0,-95,0,7.879,-45,NA,NA,NA,NA,NA,74,1.034139470499238,54
57,11,-55,0,-132,0,4.485,-55,50,-0.7386710503565986,NA,NA,NA,50,-0.7386710503565986,-1
57,12,-55,0,-117,0,4.417,-55,NA,NA,NA,NA,NA,50,-0.7386710503565986,-56
57,13,35,66,0,0,3.801,35,NA,NA,NA,NA,NA,50,-0.7386710503565986,-21
57,14,35,62,0,0,2.417,35,75,1.1080065755348978,NA,NA,NA,75,1.1080065755348978,14
57,15,-55,0,-117,0,6.4,-55,NA,NA,NA,NA,NA,75,1.1080065755348978,-41
57,16,0,55,-11,1,8.616,-11,NA,NA,4.383,1.678,96.1423180229521,75,1.1080065755348978,-52
57,17,55,97,0,0,5.802,55,57,-0.22160131510697959,NA,NA,NA,57,-0.22160131510697959,3
57,18,0,75,-58,1,6.433,-58,NA,NA,4.383,0.296,16.9595507358724,57,-0.22160131510697959,-55
57,19,0,55,-55,0,6.1,0,NA,NA,NA,NA,NA,57,-0.22160131510697959,-55
57,20,35,64,0,0,4.648,35,50,-0.7386710503565986,NA,NA,NA,50,-0.7386710503565986,-20
57,21,55,132,0,1,3.867,0,NA,NA,4.383,2.935,168.163112870897,50,-0.7386710503565986,-20
57,22,30,120,0,1,3.719,120,50,-0.7386710503565986,4.381,4.568,261.72712081576,50,-0.7386710503565986,100
57,23,0,40,-26,1,4.718,40,NA,NA,4.382,5.448,312.147406787273,50,-0.7386710503565986,140
57,24,45,90,0,0,4.534,45,NA,NA,NA,NA,NA,50,-0.7386710503565986,185
57,25,-55,0,-94,1,7.151,-94,40,-1.4773421007131973,4.382,0.296,16.9595507358724,40,-1.4773421007131973,91
57,26,-35,0,-112,0,3.951,-35,NA,NA,NA,NA,NA,40,-1.4773421007131973,56
57,27,-30,0,-68,0,3.633,-30,NA,NA,NA,NA,NA,40,-1.4773421007131973,26
57,28,0,40,-40,0,4.834,0,50,-0.7386710503565986,NA,NA,NA,50,-0.7386710503565986,26
57,29,55,124,0,1,4.134,124,NA,NA,4.383,3.851,220.64604690488,50,-0.7386710503565986,150
57,30,55,149,0,1,3.818,149,75,1.1080065755348978,4.382,5.825,333.747915663705,75,1.1080065755348978,299
58,1,-30,0,-81,0,12.483,-30,37,-0.7691893938296565,NA,NA,NA,37,-0.7691893938296565,-30
58,2,35,79,0,1,10.516,0,NA,NA,4.384,0.333,19.0794945778564,37,-0.7691893938296565,-30
58,3,-30,0,-64,0,8.249,-30,35,-1.0153299998551466,NA,NA,NA,35,-1.0153299998551466,-60
58,4,0,40,-80,1,6.701,-80,NA,NA,4.383,1.338,76.6617529885041,35,-1.0153299998551466,-140
58,5,-35,0,-62,0,4.217,-35,NA,NA,NA,NA,NA,35,-1.0153299998551466,-175
58,6,30,55,0,1,3.383,55,40,-0.39997848479142134,4.383,3.725,213.426778686232,40,-0.39997848479142134,-120
58,7,0,40,-20,1,3.583,40,NA,NA,4.383,3.6,206.264806247096,40,-0.39997848479142134,-80
58,8,30,58,0,1,3.383,58,NA,NA,4.383,3.725,213.426778686232,40,-0.39997848479142134,-22
58,9,0,55,-42,0,4.436,0,53,1.1999354543742642,NA,NA,NA,53,1.1999354543742642,-22
58,10,0,75,-83,0,4.633,0,NA,NA,NA,NA,NA,53,1.1999354543742642,-22
58,11,30,120,0,1,3.35,120,53,1.1999354543742642,4.383,6.113,350.249100163472,53,1.1999354543742642,98
58,12,-30,0,-55,1,11.084,0,NA,NA,4.381,4.945,283.327629692192,53,1.1999354543742642,98
58,13,45,180,0,1,4.983,0,NA,NA,4.383,1.715,98.2622618649362,53,1.1999354543742642,98
58,14,-45,0,-102,0,4.466,-45,44,0.09230272725955878,NA,NA,NA,44,0.09230272725955878,53
58,15,55,107,0,1,4.333,107,NA,NA,4.383,4.317,247.345880157976,44,0.09230272725955878,160
58,16,55,132,0,1,4.799,132,NA,NA,4.384,4.982,285.447573534176,44,0.09230272725955878,292
58,17,45,98,0,0,4.516,45,59,1.9383572724507343,NA,NA,NA,59,1.9383572724507343,337
58,18,0,55,-35,1,6.667,-35,NA,NA,4.383,0.081,4.64095814055967,59,1.9383572724507343,302
58,19,-35,0,-79,0,4.484,-35,NA,NA,NA,NA,NA,59,1.9383572724507343,267
58,20,-55,0,-149,0,4.35,-55,45,0.2153730302723038,NA,NA,NA,45,0.2153730302723038,212
58,21,-45,0,-98,1,5.183,0,NA,NA,4.383,5.359,307.048082410608,45,0.2153730302723038,212
58,22,55,220,0,1,3.251,0,45,0.2153730302723038,4.383,2.092,119.862770741368,45,0.2153730302723038,212
58,23,0,55,-55,1,6.251,-55,NA,NA,4.383,2.595,148.682547836449,45,0.2153730302723038,157
58,24,-55,0,-113,0,3.401,-55,NA,NA,NA,NA,NA,45,0.2153730302723038,102
58,25,0,75,-67,1,3.801,-67,37,-0.7691893938296565,4.383,2.432,139.343335775816,37,-0.7691893938296565,35
58,26,35,79,0,1,4.6,0,NA,NA,4.383,0.207,11.860226359208,37,-0.7691893938296565,35
58,27,30,60,0,1,3.467,0,NA,NA,4.383,1.087,62.2805123307205,37,-0.7691893938296565,35
58,28,0,75,-48,1,3.334,-48,34,-1.1384003028678915,4.383,2.972,170.283056712881,34,-1.1384003028678915,-13
58,29,-30,0,-60,0,4.184,-30,NA,NA,NA,NA,NA,34,-1.1384003028678915,-43
58,30,-45,0,-87,1,5.117,-87,37,-0.7691893938296565,4.384,2.846,163.063788494232,37,-0.7691893938296565,-130
59,1,-55,0,-117,0,11.267,-55,69,0.45771825939683836,NA,NA,NA,69,0.45771825939683836,-55
59,2,0,40,-20,1,7.668,40,NA,NA,4.382,3.348,191.8262698098,69,0.45771825939683836,-15
59,3,-30,0,-60,0,4.517,-30,77,1.5294488179845558,NA,NA,NA,77,1.5294488179845558,-45
59,4,35,84,0,0,345.85,35,NA,NA,NA,NA,NA,77,1.5294488179845558,-10
59,5,-35,0,-140,1,4.317,-140,NA,NA,4.383,2.092,119.862770741368,77,1.5294488179845558,-150
59,6,30,65,0,1,2.634,0,50,-2.087641817248991,4.383,0.458,26.2414670169917,50,-2.087641817248991,-150
59,7,-55,0,-120,0,3.6,-55,NA,NA,NA,NA,NA,50,-2.087641817248991,-205
59,8,35,76,0,1,2.768,0,NA,NA,4.382,1.841,105.481530083585,50,-2.087641817248991,-205
59,9,0,75,-15,1,4.101,75,64,-0.21211333972048513,4.383,4.102,235.027287562664,64,-0.21211333972048513,-130
59,10,-55,0,-100,0,2.566,-55,NA,NA,NA,NA,NA,64,-0.21211333972048513,-185
59,11,-35,0,-57,1,12.118,-57,54,-1.551776537955132,4.383,2.343,134.244011399152,54,-1.551776537955132,-242
59,12,0,75,-75,0,13.2,0,NA,NA,NA,NA,NA,54,-1.551776537955132,-242
59,13,0,75,-83,0,3.433,0,NA,NA,NA,NA,NA,54,-1.551776537955132,-242
59,14,0,40,-8,1,2.335,40,71,0.7256508990437677,4.382,5.359,307.048082410608,71,0.7256508990437677,-202
59,15,0,40,-80,1,5.3,40,NA,NA,4.383,5.736,328.64859128704,71,0.7256508990437677,-162
59,16,45,77,0,1,2.468,77,NA,NA,4.383,5.485,314.267350629257,71,0.7256508990437677,-85
59,17,-30,0,-58,0,1.599,-30,71,0.7256508990437677,NA,NA,NA,71,0.7256508990437677,-115
59,18,45,93,0,1,3.884,0,NA,NA,4.382,0.961,55.0612441120721,71,0.7256508990437677,-115
59,19,35,84,0,1,1.817,0,NA,NA,4.383,0.333,19.0794945778564,71,0.7256508990437677,-115
59,20,35,76,0,1,1.951,0,67,0.18978561974990896,4.382,0.458,26.2414670169917,67,0.18978561974990896,-115
59,21,-35,0,-140,0,2.867,-35,NA,NA,NA,NA,NA,67,0.18978561974990896,-150
59,22,-55,0,-176,0,5.766,-55,64,-0.21211333972048513,NA,NA,NA,64,-0.21211333972048513,-205
59,23,55,103,0,1,8.167,0,NA,NA,4.383,2.343,134.244011399152,64,-0.21211333972048513,-205
59,24,55,132,0,1,1.783,0,NA,NA,4.383,0.584,33.4607352356401,64,-0.21211333972048513,-205
59,25,0,75,-83,0,2.7,0,67,0.18978561974990896,NA,NA,NA,67,0.18978561974990896,-205
59,26,-45,0,-87,0,7.383,-45,NA,NA,NA,NA,NA,67,0.18978561974990896,-250
59,27,-35,0,-68,0,1.667,-35,NA,NA,NA,NA,NA,67,0.18978561974990896,-285
59,28,55,97,0,1,3.247,97,63,-0.3460796595439498,4.382,3.977,227.865315123528,63,-0.3460796595439498,-188
59,29,0,55,-28,1,2.683,55,NA,NA,4.383,3.348,191.8262698098,63,-0.3460796595439498,-133
59,30,45,180,0,1,24.4,0,70,0.591684579220303,4.384,0.333,19.0794945778564,70,0.591684579220303,-133
60,1,-55,0,-94,1,5.782,0,72,0.8616782122042761,4.384,5.071,290.54689791084,72,0.8616782122042761,0
60,2,45,90,0,1,3.251,90,NA,NA,4.38,5.862,335.867859505689,72,0.8616782122042761,90
60,3,45,90,0,0,2.434,45,70,0.8004939604501263,NA,NA,NA,70,0.8004939604501263,135
60,4,-30,0,-96,1,3.4,-96,NA,NA,4.385,0.333,19.0794945778564,70,0.8004939604501263,39
60,5,0,55,-35,1,3.484,-35,NA,NA,4.379,2.846,163.063788494232,70,0.8004939604501263,4
60,6,30,51,0,0,2.468,30,68,0.7393097086959766,NA,NA,NA,68,0.7393097086959766,34
60,7,-30,0,-49,1,5.489,-49,NA,NA,4.381,0.584,33.4607352356401,68,0.7393097086959766,-15
60,8,45,95,0,1,3.381,0,NA,NA,4.384,2.469,141.4632796178,68,0.7393097086959766,-15
60,9,0,40,-8,1,3.387,-8,6,-1.157402095682667,4.379,2.72,155.844520275584,6,-1.157402095682667,-23
60,10,0,40,-36,1,3.417,40,NA,NA,4.383,5.987,343.029831944824,6,-1.157402095682667,17
60,11,35,72,0,1,1.534,0,56,0.3722041981710778,4.385,1.589,91.0429936462878,56,0.3722041981710778,17
60,12,0,40,-31,1,1.551,-31,NA,NA,4.383,2.092,119.862770741368,56,0.3722041981710778,-14
60,13,0,40,-20,1,1.434,-20,NA,NA,4.381,1.464,83.8810212071525,56,0.3722041981710778,-34
60,14,45,85,0,1,5.434,85,71,0.8310860863272012,4.381,4.354,249.46582399996,71,0.8310860863272012,51
60,15,55,149,0,1,1.451,0,NA,NA,4.381,2.306,132.124067557168,71,0.8310860863272012,51
60,16,-35,0,-84,1,3.381,0,NA,NA,4.383,6.202,355.348424540137,71,0.8310860863272012,51
60,17,0,55,-74,1,1.45,55,83,1.1981915968521,4.384,4.317,247.345880157976,83,1.1981915968521,106
60,18,-45,0,-102,1,7.413,0,NA,NA,4.383,3.348,191.8262698098,83,1.1981915968521,106
60,19,-30,0,-120,1,3.369,-120,NA,NA,4.38,1.678,96.1423180229521,83,1.1981915968521,-14
60,20,55,107,0,1,1.551,0,0,-1.3409548509451161,4.382,1.05,60.1605684887364,0,-1.3409548509451161,-14
60,21,0,75,-58,1,1.436,-58,NA,NA,4.379,1.678,96.1423180229521,0,-1.3409548509451161,-72
60,22,-45,0,-77,1,3.252,-77,0,-1.3409548509451161,4.383,0.584,33.4607352356401,0,-1.3409548509451161,-149
60,23,35,62,0,1,6.056,62,NA,NA,4.376,5.699,326.528647445056,0,-1.3409548509451161,-87
60,24,-45,0,-95,1,3.367,-95,NA,NA,4.38,0.044,2.52101429857562,0,-1.3409548509451161,-182
60,25,-45,0,-93,1,1.601,0,50,0.18865144290862843,4.382,6.202,355.348424540137,50,0.18865144290862843,-182
60,26,55,90,0,1,1.742,0,NA,NA,4.376,1.175,67.3225409278717,50,0.18865144290862843,-182
60,27,-45,0,-77,1,2.969,-77,NA,NA,4.38,1.175,67.3225409278717,50,0.18865144290862843,-259
60,28,55,149,0,1,3.848,0,0,-1.3409548509451161,4.381,0.547,31.340791393656,0,-1.3409548509451161,-259
60,29,-45,0,-85,1,2.718,-85,NA,NA,4.384,2.809,160.943844652248,0,-1.3409548509451161,-344
60,30,0,40,-36,1,2.569,40,50,0.18865144290862843,4.382,3.312,189.763621747329,50,0.18865144290862843,-304
61,1,0,55,-19,1,4.067,-19,63,1.45809550631319,4.382,0.044,2.52101429857562,63,1.45809550631319,-19
61,2,55,132,0,1,6.266,0,NA,NA,4.382,1.212,69.4424847698558,63,1.45809550631319,-19
61,3,0,75,-15,1,2.684,75,64,1.5186392643607964,4.382,3.437,196.925594186464,64,1.5186392643607964,56
61,4,0,40,-80,0,6.433,0,NA,NA,NA,NA,NA,64,1.5186392643607964,56
61,5,45,82,0,1,3.551,0,NA,NA,4.383,1.678,96.1423180229521,64,1.5186392643607964,56
61,6,-35,0,-70,0,2.284,-35,67,1.700270538503616,NA,NA,NA,67,1.700270538503616,21
61,7,0,40,-40,1,2.384,40,NA,NA,4.383,6.239,357.468368382121,67,1.700270538503616,61
61,8,-55,0,-97,0,2.584,-55,NA,NA,NA,NA,NA,67,1.700270538503616,6
61,9,-55,0,-90,1,5.152,-90,40,0.06558907121824052,4.381,1.175,67.3225409278717,40,0.06558907121824052,-84
61,10,55,117,0,1,3.869,0,NA,NA,4.382,0.17,9.740282517224,40,0.06558907121824052,-84
61,11,-55,0,-117,1,4.067,-117,29,-0.6003922673054309,4.382,1.966,112.64350252272,29,-0.6003922673054309,-201
61,12,0,40,-54,0,4.749,0,NA,NA,NA,NA,NA,29,-0.6003922673054309,-201
61,13,-45,0,-180,1,3.25,-180,NA,NA,4.384,2.683,153.7245764336,29,-0.6003922673054309,-381
61,14,0,40,-40,1,3.218,40,34,-0.2976734770673985,4.382,4.443,254.565148376625,34,-0.2976734770673985,-341
61,15,-35,0,-140,1,6.284,-140,NA,NA,4.383,2.306,132.124067557168,34,-0.2976734770673985,-481
61,16,-35,0,-70,1,5.534,-70,NA,NA,4.383,1.678,96.1423180229521,34,-0.2976734770673985,-551
61,17,30,56,0,1,4.268,56,27,-0.721479783400644,4.383,3.186,182.54435352868,27,-0.721479783400644,-495
61,18,30,96,0,1,3.934,0,NA,NA,4.382,2.809,160.943844652248,27,-0.721479783400644,-495
61,19,0,55,-19,1,4.233,55,NA,NA,4.384,4.82,276.165657253057,27,-0.721479783400644,-440
61,20,-45,0,-79,1,3.568,0,34,-0.2976734770673985,4.383,3.689,211.364130623761,34,-0.2976734770673985,-440
61,21,35,57,0,1,3.267,57,NA,NA,4.383,3.689,211.364130623761,34,-0.2976734770673985,-383
61,22,45,85,0,1,2.334,0,37,-0.11604220292457898,4.383,2.181,124.962095118033,37,-0.11604220292457898,-383
61,23,55,117,0,1,2.317,0,NA,NA,4.383,1.929,110.523558680736,37,-0.11604220292457898,-383
61,24,30,51,0,1,2.484,51,NA,NA,4.383,4.568,261.72712081576,37,-0.11604220292457898,-332
61,25,-45,0,-122,1,3.566,-122,23,-0.9636548155910699,4.384,3.06,175.325085310032,23,-0.9636548155910699,-454
61,26,-55,0,-94,1,3.584,0,NA,NA,4.383,6.076,348.129156321488,23,-0.9636548155910699,-454
61,27,55,100,0,1,2.652,0,NA,NA,4.381,1.804,103.361586241601,23,-0.9636548155910699,-454
61,28,0,40,-44,1,3.018,-44,29,-0.6003922673054309,4.382,0.547,31.340791393656,29,-0.6003922673054309,-498
61,29,35,68,0,0,2.851,35,NA,NA,NA,NA,NA,29,-0.6003922673054309,-463
61,30,-35,0,-64,1,4.884,-64,20,-1.1452860897338895,4.383,2.683,153.7245764336,20,-1.1452860897338895,-527
62,1,-55,0,-117,1,7.15,-117,54,-0.535502807140864,4.383,2.469,141.4632796178,54,-0.535502807140864,-117
62,2,35,72,0,1,5.234,72,NA,NA,4.384,3.223,184.664297370664,54,-0.535502807140864,-45
62,3,35,76,0,0,3.251,35,60,1.140853806517495,NA,NA,NA,60,1.140853806517495,-10
62,4,55,113,0,1,2.767,0,NA,NA,4.384,1.966,112.64350252272,60,1.140853806517495,-10
62,5,30,49,0,0,2.666,30,NA,NA,NA,NA,NA,60,1.140853806517495,20
62,6,45,90,0,1,3.618,0,55,-0.2561100381978042,4.383,0.207,11.860226359208,55,-0.2561100381978042,20
62,7,0,55,-11,1,3.034,55,NA,NA,4.383,3.474,199.045538028448,55,-0.2561100381978042,75
62,8,0,55,-35,0,5.517,0,NA,NA,NA,NA,NA,55,-0.2561100381978042,75
62,9,55,124,0,1,2.918,0,55,-0.2561100381978042,4.382,0.835,47.8419758934237,55,-0.2561100381978042,75
62,10,-55,0,-120,0,4.384,-55,NA,NA,NA,NA,NA,55,-0.2561100381978042,20
62,11,-35,0,-140,0,2.585,-35,50,-1.6530738829131033,NA,NA,NA,50,-1.6530738829131033,-15
62,12,-55,0,-220,0,3.449,-55,NA,NA,NA,NA,NA,50,-1.6530738829131033,-70
62,13,-30,0,-81,0,2.483,-30,NA,NA,NA,NA,NA,50,-1.6530738829131033,-100
62,14,55,149,0,1,2.019,149,63,1.9790321133466744,4.382,4.731,271.066332876392,63,1.9790321133466744,49
62,15,0,40,-36,0,2.452,0,NA,NA,NA,NA,NA,63,1.9790321133466744,49
62,16,-30,0,-51,1,2.752,0,NA,NA,4.383,3.977,227.865315123528,63,1.9790321133466744,49
62,17,35,140,0,1,3.767,0,59,0.8614610375744352,4.383,3.097,177.445029152016,59,0.8614610375744352,49
62,18,0,40,-31,0,3.484,0,NA,NA,NA,NA,NA,59,0.8614610375744352,49
62,19,0,75,-83,0,2.984,0,NA,NA,NA,NA,NA,59,0.8614610375744352,49
62,20,0,55,-28,1,10.734,-28,55,-0.2561100381978042,4.384,3.06,175.325085310032,55,-0.2561100381978042,21
62,21,35,84,0,1,4.834,0,NA,NA,4.383,0.961,55.0612441120721,55,-0.2561100381978042,21
62,22,45,85,0,1,1.833,0,58,0.5820682686313753,4.383,0.961,55.0612441120721,58,0.5820682686313753,21
62,23,-30,0,-60,0,2.049,-30,NA,NA,NA,NA,NA,58,0.5820682686313753,-9
62,24,-35,0,-95,0,3.183,-35,NA,NA,NA,NA,NA,58,0.5820682686313753,-44
62,25,-55,0,-220,0,2.349,-55,54,-0.535502807140864,NA,NA,NA,54,-0.535502807140864,-99
62,26,0,55,-110,1,7.901,55,NA,NA,4.383,3.6,206.264806247096,54,-0.535502807140864,-44
62,27,45,180,0,1,2.217,0,NA,NA,4.384,3.097,177.445029152016,54,-0.535502807140864,-44
62,28,-35,0,-66,1,4.667,0,56,0.023282730745255647,4.384,3.977,227.865315123528,56,0.023282730745255647,-44
62,29,-35,0,-72,1,3.968,0,NA,NA,4.383,3.223,184.664297370664,56,0.023282730745255647,-44
62,30,0,75,-48,0,8.417,0,52,-1.0942883450269836,NA,NA,NA,52,-1.0942883450269836,-44
63,1,-45,0,-122,1,4.633,-122,50,-0.1692508000965837,4.383,0.044,2.52101429857562,50,-0.1692508000965837,-122
63,2,-55,0,-176,1,4.8,-176,NA,NA,4.384,2.055,117.742826899384,50,-0.1692508000965837,-298
63,3,-35,0,-72,1,3.649,0,50,-0.1692508000965837,4.384,3.689,211.364130623761,50,-0.1692508000965837,-298
63,4,0,75,-101,1,4.934,75,NA,NA,4.383,5.825,333.747915663705,50,-0.1692508000965837,-223
63,5,-45,0,-77,1,4.433,-77,NA,NA,4.384,0.044,2.52101429857562,50,-0.1692508000965837,-300
63,6,0,55,-55,1,5.867,-55,48,-1.1847556006760787,4.383,2.935,168.163112870897,48,-1.1847556006760787,-355
63,7,30,72,0,1,6.069,0,NA,NA,4.381,2.558,146.562603994465,48,-1.1847556006760787,-355
63,8,0,55,-61,0,5.684,0,NA,NA,NA,NA,NA,48,-1.1847556006760787,-355
63,9,45,82,0,1,5,82,54,1.8617588010624062,4.384,4.694,268.946389034408,54,1.8617588010624062,-273
63,10,45,77,0,1,5.551,0,NA,NA,4.383,1.589,91.0429936462878,54,1.8617588010624062,-273
63,11,30,72,0,1,4.768,0,50,-0.1692508000965837,4.383,0.71,40.6800034542884,50,-0.1692508000965837,-273
